manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,real_start_date,real_end_date,genres,themes,demographics
17362,Toriniku Club,manga,6.84,145,finished,1,7,2002-06-01,2002-06-01,675,1,True,True,2002-06,2002-06,[],['Psychological'],[]
17661,Jouzetsu na Shichakushitsu,manga,6.55,275,finished,1,5,2005-05-10,2005-05-10,534,0,False,True,2005-05-10,2005-05-10,"['Boys Love', 'Erotica']",[],[]
55969,Bigger Hunter,one_shot,6.35,373,finished,,1,2013-02-01,2013-02-01,690,0,True,True,2013-02-01,2013-02-01,"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],['Seinen']
6947,Midara na Soshitsu,manga,6.64,230,finished,1,8,2003-11-01,2004-08-01,604,2,False,True,2003-11,2004-08,['Hentai'],[],[]
43115,Going Otome,manga,6.71,196,finished,1,9,2008-07-17,2011-04-17,512,1,False,True,2008-07-17,2011-04-17,['Hentai'],[],[]
9926,Mousou Diary Advanced,one_shot,6.71,196,finished,,1,,,435,0,False,True,,,['Hentai'],[],[]
129342,Shigoto suru yori Kimi to Netai.,manga,6.71,196,finished,1,7,2015-11-24,2017-05-24,384,3,False,True,2015-11-24,2017-05-24,"['Boys Love', 'Erotica']",[],[]
3812,Chijo ga Koishicha Dame desu ka?,manga,6.78,166,finished,1,7,2005-03-07,2006-03-07,477,3,False,True,2005-03-07,2006-03-07,"['Drama', 'Hentai', 'Romance']",[],[]
96923,Futsutsuka na Yome desu ga!,manga,6.44,331,finished,4,41,2015-08-10,2016-11-07,1389,5,True,True,2015-08-10,2016-11-07,['Comedy'],[],['Seinen']
149954,Wicked No More,manhwa,6.8,159,currently_publishing,,,2022-06-17,,769,1,True,True,2022-06-17,,"['Fantasy', 'Romance']",['Villainess'],[]
13500,Arisa,manga,6.85,141,finished,4,,1996-01-01,,516,4,True,True,1996,,"['Romance', 'Supernatural']",['School'],['Shoujo']
96618,Kamachi Kazuma Toaru Majutsu no Index 10-shuunen: Shokuhou Misaki Figure-hen,light_novel,6.85,141,finished,1,8,2015-07-24,2015-07-24,439,1,True,True,2015-07-24,2015-07-24,['Supernatural'],[],[]
91371,Chiisana Heya no Irony,one_shot,6.85,141,finished,,1,2014-10-02,2014-10-02,307,0,False,True,2014-10-02,2014-10-02,['Hentai'],[],[]
65463,Ore no Sekai no Chuushin,one_shot,6.98,105,finished,,1,2013-12-26,2013-12-26,247,3,False,True,2013-12-26,2013-12-26,['Hentai'],[],[]
18073,Aijin: Itai hodo Aishite,manga,6.66,219,finished,1,3,2008-01-01,2008-01-01,595,1,True,True,2008,2008,"['Drama', 'Romance']",[],['Shoujo']
151979,Elissa's Whirlwind Marriage,manhwa,6.82,152,currently_publishing,,,2022-09-23,,834,2,True,True,2022-09-23,,"['Fantasy', 'Romance']",[],[]
40601,Yomigaeru Kiro,one_shot,6.5600000000000005,269,finished,,1,2007-01-01,2007-01-01,481,1,False,True,2007,2007,"['Boys Love', 'Erotica']",[],[]
70211,Kitto Koi ni Chigainai,manga,6.77,170,finished,1,4,2011-07-28,2013-07-26,345,1,False,True,2011-07-28,2013-07-26,"['Boys Love', 'Erotica', 'Romance']",[],[]
92962,No Problem Kazoku,manga,6.74,183,finished,2,20,2014-09-05,2016-06-06,511,2,True,True,2014-09-05,2016-06-06,['Drama'],[],['Seinen']
12074,Digital Devil Story,light_novel,6.79,162,finished,3,,1986-03-31,1988-02-29,725,11,True,True,1986-03-31,1988-02-29,"['Horror', 'Supernatural']",['Mythology'],[]
36039,Chikatetsu no Inu dj - Inu no Chikatetsu,doujinshi,6.79,162,finished,1,,2011-08-14,2011-08-14,324,1,False,True,2011-08-14,2011-08-14,"['Boys Love', 'Erotica']",[],[]
59303,Samurai Flamenco: Another Days,manga,6.57,264,finished,2,11,2013-10-18,2014-07-18,1043,3,True,True,2013-10-18,2014-07-18,"['Action', 'Comedy']",[],['Shounen']
